GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015
0100000US,,United States,310M200US15620,15620,"United States - Cadillac, MI Micro Area","Cadillac, MI Micro Area",47584,47584,47571,47634,47628,47618,47910,47906
0100000US,,United States,310M200US15660,15660,"United States - Calhoun, GA Micro Area","Calhoun, GA Micro Area",55186,55186,55207,55490,55703,55763,55917,56574
0100000US,,United States,310M200US15700,15700,"United States - Cambridge, MD Micro Area","Cambridge, MD Micro Area",32618,32618,32656,32694,32479,32587,32527,32384
0100000US,,United States,310M200US15740,15740,"United States - Cambridge, OH Micro Area","Cambridge, OH Micro Area",40087,40087,40136,39857,39826,39608,39582,39258
0100000US,,United States,310M200US15780,15780,"United States - Camden, AR Micro Area","Camden, AR Micro Area",31488,31489,31414,31004,30699,30174,29977,29587
0100000US,,United States,310M200US15820,15820,"United States - Campbellsville, KY Micro Area","Campbellsville, KY Micro Area",24512,24512,24561,24730,24803,24894,25120,25420
0100000US,,United States,310M200US15860,15860,"United States - Cañon City, CO Micro Area","Cañon City, CO Micro Area",46824,46824,46857,47420,47111,46441,46381,46692
0100000US,,United States,310M200US15900,15900,"United States - Canton, IL Micro Area","Canton, IL Micro Area",37069,37069,37053,36945,36621,36383,35965,35699
0100000US,,United States,310M200US16100,16100,"United States - Carlsbad-Artesia, NM Micro Area","Carlsbad-Artesia, NM Micro Area",53829,53829,53907,54047,54419,55577,56583,57578
0100000US,,United States,310M200US16260,16260,"United States - Cedar City, UT Micro Area","Cedar City, UT Micro Area",46163,46163,46267,46659,46730,46681,47259,48368
0100000US,,United States,310M200US16340,16340,"United States - Cedartown, GA Micro Area","Cedartown, GA Micro Area",41475,41475,41536,41280,41113,41117,41042,41524
0100000US,,United States,310M200US16380,16380,"United States - Celina, OH Micro Area","Celina, OH Micro Area",40814,40814,40782,40809,40841,40772,40926,40968
0100000US,,United States,310M200US16460,16460,"United States - Centralia, IL Micro Area","Centralia, IL Micro Area",39437,39437,39447,39004,38913,38588,38483,38339
0100000US,,United States,310M200US16500,16500,"United States - Centralia, WA Micro Area","Centralia, WA Micro Area",75455,75455,75516,75701,75591,75178,75224,75882
0100000US,,United States,310M200US16660,16660,"United States - Charleston-Mattoon, IL Micro Area","Charleston-Mattoon, IL Micro Area",64921,64921,64942,64683,64272,63925,63603,63419
0100000US,,United States,310M200US17060,17060,"United States - Chillicothe, OH Micro Area","Chillicothe, OH Micro Area",78064,78064,78101,77605,77453,77325,77115,77170
0100000US,,United States,310M200US17200,17200,"United States - Claremont-Lebanon, NH-VT Micro Area","Claremont-Lebanon, NH-VT Micro Area",218466,218458,218428,218199,217647,217496,217510,216923
0100000US,,United States,310M200US17220,17220,"United States - Clarksburg, WV Micro Area","Clarksburg, WV Micro Area",94196,94196,94346,94393,94373,94267,94049,93802
0100000US,,United States,310M200US17260,17260,"United States - Clarksdale, MS Micro Area","Clarksdale, MS Micro Area",26151,26145,26121,25864,25681,25195,24909,24620
0100000US,,United States,310M200US17340,17340,"United States - Clearlake, CA Micro Area","Clearlake, CA Micro Area",64665,64665,64744,64264,63974,63803,64156,64591
0100000US,,United States,310M200US17380,17380,"United States - Cleveland, MS Micro Area","Cleveland, MS Micro Area",34145,34148,34091,33810,34033,34014,33835,33322
0100000US,,United States,310M200US17500,17500,"United States - Clewiston, FL Micro Area","Clewiston, FL Micro Area",39140,39140,39040,38820,37671,37730,38476,39119
0100000US,,United States,310M200US17540,17540,"United States - Clinton, IA Micro Area","Clinton, IA Micro Area",49116,49116,49111,49110,48719,48299,47929,47768
0100000US,,United States,310M200US17580,17580,"United States - Clovis, NM Micro Area","Clovis, NM Micro Area",48376,48376,48959,49688,50713,50631,51055,50398
0100000US,,United States,310M200US17700,17700,"United States - Coffeyville, KS Micro Area","Coffeyville, KS Micro Area",35471,35471,35382,34772,34469,34389,33977,33314
0100000US,,United States,310M200US17740,17740,"United States - Coldwater, MI Micro Area","Coldwater, MI Micro Area",45248,45248,45172,43897,43770,43531,43668,43664
0100000US,,United States,310M200US18060,18060,"United States - Columbus, MS Micro Area","Columbus, MS Micro Area",59779,59779,59800,59567,59623,59843,59750,59710
0100000US,,United States,310M200US18100,18100,"United States - Columbus, NE Micro Area","Columbus, NE Micro Area",32237,32237,32298,32461,32615,32555,32734,32847
0100000US,,United States,310M200US18180,18180,"United States - Concord, NH Micro Area","Concord, NH Micro Area",146445,146442,146430,146752,146987,147116,147461,147994
0100000US,,United States,310M200US18220,18220,"United States - Connersville, IN Micro Area","Connersville, IN Micro Area",24277,24302,24333,24157,23957,23853,23466,23434
0100000US,,United States,310M200US18260,18260,"United States - Cookeville, TN Micro Area","Cookeville, TN Micro Area",106042,106059,106269,106572,107048,107296,107926,108191
0100000US,,United States,310M200US18300,18300,"United States - Coos Bay, OR Micro Area","Coos Bay, OR Micro Area",63043,63043,63016,62814,62759,62557,62623,63121
0100000US,,United States,310M200US18380,18380,"United States - Cordele, GA Micro Area","Cordele, GA Micro Area",23439,23439,23404,23790,23670,23242,22988,22881
0100000US,,United States,310M200US18420,18420,"United States - Corinth, MS Micro Area","Corinth, MS Micro Area",37057,37057,37108,37302,37233,37324,37346,37388
0100000US,,United States,310M200US18460,18460,"United States - Cornelia, GA Micro Area","Cornelia, GA Micro Area",43041,43041,43080,43107,43479,43300,43753,43996
0100000US,,United States,310M200US18500,18500,"United States - Corning, NY Micro Area","Corning, NY Micro Area",98990,98994,98991,99286,99094,98987,98326,97631
0100000US,,United States,310M200US18620,18620,"United States - Corsicana, TX Micro Area","Corsicana, TX Micro Area",47735,47831,47852,48085,48087,48060,48034,48323
0100000US,,United States,310M200US18660,18660,"United States - Cortland, NY Micro Area","Cortland, NY Micro Area",49336,49306,49265,49527,49187,49078,48929,48494
0100000US,,United States,310M200US18740,18740,"United States - Coshocton, OH Micro Area","Coshocton, OH Micro Area",36901,36901,36928,36919,36821,36745,36568,36569
0100000US,,United States,310M200US18780,18780,"United States - Craig, CO Micro Area","Craig, CO Micro Area",13795,13795,13812,13427,13174,13116,12932,12937
0100000US,,United States,310M200US18820,18820,"United States - Crawfordsville, IN Micro Area","Crawfordsville, IN Micro Area",38124,38126,38087,38321,38168,38086,38060,38227
0100000US,,United States,310M200US18860,18860,"United States - Crescent City, CA Micro Area","Crescent City, CA Micro Area",28610,28610,28566,28468,28201,27821,27194,27254
0100000US,,United States,310M200US18900,18900,"United States - Crossville, TN Micro Area","Crossville, TN Micro Area",56053,56050,56198,56604,57048,57478,57915,58229
0100000US,,United States,310M200US18980,18980,"United States - Cullman, AL Micro Area","Cullman, AL Micro Area",80406,80410,80473,80469,80374,80756,81221,82005
0100000US,,United States,310M200US19000,19000,"United States - Cullowhee, NC Micro Area","Cullowhee, NC Micro Area",40271,40271,40345,40204,40565,41030,40998,41265
0100000US,,United States,310M200US19220,19220,"United States - Danville, KY Micro Area","Danville, KY Micro Area",53174,53174,53387,53458,53386,54043,54272,54272
0100000US,,United States,310M200US19260,19260,"United States - Danville, VA Micro Area","Danville, VA Micro Area",106561,106563,106525,105984,105746,105389,104826,104276
0100000US,,United States,310M200US19420,19420,"United States - Dayton, TN Micro Area","Dayton, TN Micro Area",31809,31809,31865,32005,32290,32498,32652,32526
0100000US,,United States,310M200US19540,19540,"United States - Decatur, IN Micro Area","Decatur, IN Micro Area",34387,34387,34455,34374,34429,34671,34756,34980
0100000US,,United States,310M200US19580,19580,"United States - Defiance, OH Micro Area","Defiance, OH Micro Area",39037,39035,39112,39036,38832,38573,38551,38352
0100000US,,United States,310M200US19620,19620,"United States - Del Rio, TX Micro Area","Del Rio, TX Micro Area",48879,48879,49011,49000,48939,49056,48916,48988
0100000US,,United States,310M200US19700,19700,"United States - Deming, NM Micro Area","Deming, NM Micro Area",25095,25095,25109,25141,24997,24703,24586,24518
0100000US,,United States,310M200US19760,19760,"United States - DeRidder, LA Micro Area","DeRidder, LA Micro Area",35654,35654,35846,36073,36292,36247,36220,36462
0100000US,,United States,310M200US19860,19860,"United States - Dickinson, ND Micro Area","Dickinson, ND Micro Area",24199,24199,24352,25165,26931,28399,30490,32154
0100000US,,United States,310M200US19940,19940,"United States - Dixon, IL Micro Area","Dixon, IL Micro Area",36031,36031,35930,35531,35113,35019,34886,34584
0100000US,,United States,310M200US19980,19980,"United States - Dodge City, KS Micro Area","Dodge City, KS Micro Area",33848,33848,34040,34427,34787,34954,34865,34536
0100000US,,United States,310M200US20060,20060,"United States - Douglas, GA Micro Area","Douglas, GA Micro Area",42356,42356,42723,42955,43081,43078,42793,43108
0100000US,,United States,310M200US20140,20140,"United States - Dublin, GA Micro Area","Dublin, GA Micro Area",58414,58418,58384,57946,57878,57708,57484,57387
0100000US,,United States,310M200US20180,20180,"United States - DuBois, PA Micro Area","DuBois, PA Micro Area",81642,81644,81582,81521,81497,81575,81126,80994
0100000US,,United States,310M200US20300,20300,"United States - Dumas, TX Micro Area","Dumas, TX Micro Area",21904,21904,22001,22114,22449,22293,22293,22255
0100000US,,United States,310M200US20340,20340,"United States - Duncan, OK Micro Area","Duncan, OK Micro Area",45048,45048,45105,45127,44864,44959,44501,44581
0100000US,,United States,310M200US20380,20380,"United States - Dunn, NC Micro Area","Dunn, NC Micro Area",114678,114678,115728,119189,122237,125168,126865,128140
0100000US,,United States,310M200US20420,20420,"United States - Durango, CO Micro Area","Durango, CO Micro Area",51334,51334,51371,51786,52307,53277,53850,54688
0100000US,,United States,310M200US20460,20460,"United States - Durant, OK Micro Area","Durant, OK Micro Area",42416,42416,42627,43136,43441,44151,44403,44884
0100000US,,United States,310M200US20540,20540,"United States - Dyersburg, TN Micro Area","Dyersburg, TN Micro Area",38335,38337,38321,38142,38237,38132,37868,37893
0100000US,,United States,310M200US20580,20580,"United States - Eagle Pass, TX Micro Area","Eagle Pass, TX Micro Area",54258,54258,54487,55347,55853,56644,57188,57706
0100000US,,United States,310M200US20660,20660,"United States - Easton, MD Micro Area","Easton, MD Micro Area",37782,37782,37886,37968,38053,37900,37560,37512
0100000US,,United States,310M200US20780,20780,"United States - Edwards, CO Micro Area","Edwards, CO Micro Area",52197,52197,52085,51772,51991,52484,53026,53605
0100000US,,United States,310M200US20820,20820,"United States - Effingham, IL Micro Area","Effingham, IL Micro Area",34242,34242,34224,34286,34362,34319,34321,34371
0100000US,,United States,310M200US20900,20900,"United States - El Campo, TX Micro Area","El Campo, TX Micro Area",41280,41280,41312,41248,41151,41239,41197,41486
0100000US,,United States,310M200US20980,20980,"United States - El Dorado, AR Micro Area","El Dorado, AR Micro Area",41639,41639,41556,41358,40868,40620,40175,40144
0100000US,,United States,310M200US21020,21020,"United States - Elizabeth City, NC Micro Area","Elizabeth City, NC Micro Area",64094,64094,64187,63879,64085,63465,63376,63578
0100000US,,United States,310M200US21120,21120,"United States - Elk City, OK Micro Area","Elk City, OK Micro Area",22119,22119,22055,22326,23128,23545,23733,23768
0100000US,,United States,310M200US21180,21180,"United States - Elkins, WV Micro Area","Elkins, WV Micro Area",29405,29405,29369,29432,29419,29555,29294,29126
0100000US,,United States,310M200US21220,21220,"United States - Elko, NV Micro Area","Elko, NV Micro Area",50805,50929,51069,51504,53098,54571,54720,53951
0100000US,,United States,310M200US21260,21260,"United States - Ellensburg, WA Micro Area","Ellensburg, WA Micro Area",40915,40909,41014,41578,41622,41892,42661,43269
0100000US,,United States,310M200US21380,21380,"United States - Emporia, KS Micro Area","Emporia, KS Micro Area",33690,33690,33642,33650,33542,33538,33243,33339
0100000US,,United States,310M200US21420,21420,"United States - Enid, OK Micro Area","Enid, OK Micro Area",60580,60580,60758,60706,61303,62407,62977,63569
0100000US,,United States,310M200US21460,21460,"United States - Enterprise, AL Micro Area","Enterprise, AL Micro Area",49948,49948,50177,50448,51173,50755,50831,51211
0100000US,,United States,310M200US21540,21540,"United States - Escanaba, MI Micro Area","Escanaba, MI Micro Area",37069,37069,37070,36944,36848,36838,36552,36377
0100000US,,United States,310M200US21580,21580,"United States - Española, NM Micro Area","Española, NM Micro Area",40246,40247,40307,40322,40246,40027,39686,39465
0100000US,,United States,310M200US21700,21700,"United States - Eureka-Arcata-Fortuna, CA Micro Area","Eureka-Arcata-Fortuna, CA Micro Area",134623,134623,135026,135267,134703,134640,134831,135727
0100000US,,United States,310M200US21740,21740,"United States - Evanston, WY Micro Area","Evanston, WY Micro Area",21118,21118,21102,20912,20989,21022,20903,20822
0100000US,,United States,310M200US21840,21840,"United States - Fairfield, IA Micro Area","Fairfield, IA Micro Area",16843,16843,16825,17043,17148,17359,17486,17555
0100000US,,United States,310M200US21900,21900,"United States - Fairmont, WV Micro Area","Fairmont, WV Micro Area",56418,56418,56514,56620,56777,56769,56859,56925
0100000US,,United States,310M200US21980,21980,"United States - Fallon, NV Micro Area","Fallon, NV Micro Area",24877,24877,24804,24601,24340,24075,24046,24200
0100000US,,United States,310M200US22060,22060,"United States - Faribault-Northfield, MN Micro Area","Faribault-Northfield, MN Micro Area",64142,64144,64243,64516,64557,64813,65143,65400
0100000US,,United States,310M200US22100,22100,"United States - Farmington, MO Micro Area","Farmington, MO Micro Area",65359,65365,65542,65559,65841,66181,65948,66520
0100000US,,United States,310M200US22260,22260,"United States - Fergus Falls, MN Micro Area","Fergus Falls, MN Micro Area",57303,57303,57282,57332,57305,57579,57622,57716
0100000US,,United States,310M200US22280,22280,"United States - Fernley, NV Micro Area","Fernley, NV Micro Area",51980,51980,52070,51463,51115,51355,51766,52585
0100000US,,United States,310M200US22300,22300,"United States - Findlay, OH Micro Area","Findlay, OH Micro Area",74782,74782,74680,75056,75597,75653,75263,75573
0100000US,,United States,310M200US22340,22340,"United States - Fitzgerald, GA Micro Area","Fitzgerald, GA Micro Area",17634,17634,17633,17590,17532,17445,17417,17403
0100000US,,United States,310M200US22580,22580,"United States - Forest City, NC Micro Area","Forest City, NC Micro Area",67810,67809,67746,67368,67203,66825,66537,66390
0100000US,,United States,310M200US22620,22620,"United States - Forrest City, AR Micro Area","Forrest City, AR Micro Area",28258,28258,28182,27961,27898,27300,26977,26589
0100000US,,United States,310M200US22700,22700,"United States - Fort Dodge, IA Micro Area","Fort Dodge, IA Micro Area",38013,38013,37876,37733,37305,37312,37053,37071
0100000US,,United States,310M200US22780,22780,"United States - Fort Leonard Wood, MO Micro Area","Fort Leonard Wood, MO Micro Area",52274,52274,52845,53268,53401,53791,53535,53221
0100000US,,United States,310M200US22800,22800,"United States - Fort Madison-Keokuk, IA-IL-MO Micro Area","Fort Madison-Keokuk, IA-IL-MO Micro Area",62105,62095,62048,61651,61477,60855,60717,60433
0100000US,,United States,310M200US22820,22820,"United States - Fort Morgan, CO Micro Area","Fort Morgan, CO Micro Area",28159,28159,28172,28514,28344,28332,28246,28360
0100000US,,United States,310M200US22860,22860,"United States - Fort Polk South, LA Micro Area","Fort Polk South, LA Micro Area",52334,52334,52742,52312,54162,52886,52217,50803
0100000US,,United States,310M200US23140,23140,"United States - Frankfort, IN Micro Area","Frankfort, IN Micro Area",33224,33219,33203,33035,32944,32913,32672,32609
0100000US,,United States,310M200US23180,23180,"United States - Frankfort, KY Micro Area","Frankfort, KY Micro Area",70706,70706,70762,70929,71194,71343,71878,72354
0100000US,,United States,310M200US23240,23240,"United States - Fredericksburg, TX Micro Area","Fredericksburg, TX Micro Area",24837,24837,24876,25029,25159,25330,25509,25963
0100000US,,United States,310M200US23300,23300,"United States - Freeport, IL Micro Area","Freeport, IL Micro Area",47711,47711,47656,47365,46939,46719,46352,45749
0100000US,,United States,310M200US23340,23340,"United States - Fremont, NE Micro Area","Fremont, NE Micro Area",36691,36685,36661,36946,36645,36605,36725,36706
0100000US,,United States,310M200US23380,23380,"United States - Fremont, OH Micro Area","Fremont, OH Micro Area",60944,60944,60874,60605,60519,60127,60004,59679
0100000US,,United States,310M200US23500,23500,"United States - Gaffney, SC Micro Area","Gaffney, SC Micro Area",55342,55467,55529,55604,55692,55786,56039,56194
0100000US,,United States,310M200US23620,23620,"United States - Gainesville, TX Micro Area","Gainesville, TX Micro Area",38437,38437,38456,38403,38790,38553,38828,39229
0100000US,,United States,310M200US23660,23660,"United States - Galesburg, IL Micro Area","Galesburg, IL Micro Area",52919,52919,52930,52691,52295,52154,51977,51441
0100000US,,United States,310M200US23700,23700,"United States - Gallup, NM Micro Area","Gallup, NM Micro Area",71492,71491,71753,73497,72709,73230,73846,76708
0100000US,,United States,310M200US23780,23780,"United States - Garden City, KS Micro Area","Garden City, KS Micro Area",40753,40753,40947,41104,41131,41032,41088,41074
0100000US,,United States,310M200US23820,23820,"United States - Gardnerville Ranchos, NV Micro Area","Gardnerville Ranchos, NV Micro Area",46997,46997,47026,47021,46986,47057,47519,47710
0100000US,,United States,310M200US23860,23860,"United States - Georgetown, SC Micro Area","Georgetown, SC Micro Area",60158,60158,60135,60155,60234,60444,60727,61298
0100000US,,United States,310M200US23940,23940,"United States - Gillette, WY Micro Area","Gillette, WY Micro Area",46133,46133,46244,46600,47881,48121,48243,49220
0100000US,,United States,310M200US23980,23980,"United States - Glasgow, KY Micro Area","Glasgow, KY Micro Area",52272,52272,52242,52439,52623,52944,53065,53479
0100000US,,United States,310M200US24060,24060,"United States - Glenwood Springs, CO Micro Area","Glenwood Springs, CO Micro Area",73537,73537,73250,73132,73995,74426,75042,75882
0100000US,,United States,310M200US24100,24100,"United States - Gloversville, NY Micro Area","Gloversville, NY Micro Area",55531,55524,55468,55273,55045,54546,54173,53992
0100000US,,United States,310M200US24380,24380,"United States - Grants, NM Micro Area","Grants, NM Micro Area",27213,27213,27313,27520,27329,27451,27282,27329
0100000US,,United States,310M200US24460,24460,"United States - Great Bend, KS Micro Area","Great Bend, KS Micro Area",27674,27674,27682,27684,27526,27426,27258,27103
0100000US,,United States,310M200US24620,24620,"United States - Greeneville, TN Micro Area","Greeneville, TN Micro Area",68831,68831,68834,68981,68643,68265,68413,68580
0100000US,,United States,310M200US24640,24640,"United States - Greenfield Town, MA Micro Area","Greenfield Town, MA Micro Area",71372,71372,71310,71606,71506,71080,70927,70601
0100000US,,United States,310M200US24700,24700,"United States - Greensburg, IN Micro Area","Greensburg, IN Micro Area",25740,25740,25791,25886,26058,26224,26511,26521
0100000US,,United States,310M200US24740,24740,"United States - Greenville, MS Micro Area","Greenville, MS Micro Area",51137,51135,51076,50439,50068,49721,49135,48130
0100000US,,United States,310M200US24820,24820,"United States - Greenville, OH Micro Area","Greenville, OH Micro Area",52959,52959,52962,52671,52498,52322,52215,52076
0100000US,,United States,310M200US24900,24900,"United States - Greenwood, MS Micro Area","Greenwood, MS Micro Area",42914,42914,42915,42413,41953,41882,41781,41242
0100000US,,United States,310M200US24940,24940,"United States - Greenwood, SC Micro Area","Greenwood, SC Micro Area",95078,95077,95069,94925,94952,94727,94470,94770
0100000US,,United States,310M200US24980,24980,"United States - Grenada, MS Micro Area","Grenada, MS Micro Area",21906,21906,21855,21577,21602,21540,21656,21578
0100000US,,United States,310M200US25100,25100,"United States - Guymon, OK Micro Area","Guymon, OK Micro Area",20640,20640,20800,21190,21501,22004,21757,21489
0100000US,,United States,310M200US25200,25200,"United States - Hailey, ID Micro Area","Hailey, ID Micro Area",27701,27701,27628,27331,27456,27647,27785,27955
0100000US,,United States,310M200US25300,25300,"United States - Hannibal, MO Micro Area","Hannibal, MO Micro Area",38948,38948,38977,39090,39063,39031,39155,39076
0100000US,,United States,310M200US25460,25460,"United States - Harrison, AR Micro Area","Harrison, AR Micro Area",45233,45233,45226,45322,45414,45463,45062,45135
0100000US,,United States,310M200US25580,25580,"United States - Hastings, NE Micro Area","Hastings, NE Micro Area",31364,31364,31338,31233,31388,31582,31419,31587
0100000US,,United States,310M200US25700,25700,"United States - Hays, KS Micro Area","Hays, KS Micro Area",28452,28452,28444,28774,29100,29055,29006,29029
0100000US,,United States,310M200US25720,25720,"United States - Heber, UT Micro Area","Heber, UT Micro Area",23530,23525,23639,24404,25371,26584,27785,29161
0100000US,,United States,310M200US25740,25740,"United States - Helena, MT Micro Area","Helena, MT Micro Area",74801,74798,74998,75691,76239,76843,77456,78063
0100000US,,United States,310M200US25760,25760,"United States - Helena-West Helena, AR Micro Area","Helena-West Helena, AR Micro Area",21757,21757,21668,21401,20753,20388,19901,19513
0100000US,,United States,310M200US25780,25780,"United States - Henderson, NC Micro Area","Henderson, NC Micro Area",45422,45419,45302,45242,45053,44697,44587,44568
0100000US,,United States,310M200US25820,25820,"United States - Hereford, TX Micro Area","Hereford, TX Micro Area",19372,19372,19446,19486,19373,19213,19201,18952
0100000US,,United States,310M200US25840,25840,"United States - Hermiston-Pendleton, OR Micro Area","Hermiston-Pendleton, OR Micro Area",87062,87062,87285,87920,88177,88088,87804,87721
0100000US,,United States,310M200US25880,25880,"United States - Hillsdale, MI Micro Area","Hillsdale, MI Micro Area",46688,46688,46619,46622,46283,46129,45917,45941
0100000US,,United States,310M200US25900,25900,"United States - Hilo, HI Micro Area","Hilo, HI Micro Area",185079,185079,185326,186961,188780,191224,194016,196428
0100000US,,United States,310M200US26020,26020,"United States - Hobbs, NM Micro Area","Hobbs, NM Micro Area",64727,64727,64625,65077,66258,68298,69930,71180
0100000US,,United States,310M200US26090,26090,"United States - Holland, MI Micro Area","Holland, MI Micro Area",111408,111408,111502,111530,111898,112391,113743,114625
0100000US,,United States,310M200US26220,26220,"United States - Hood River, OR Micro Area","Hood River, OR Micro Area",22346,22346,22442,22431,22619,22702,22854,23137
0100000US,,United States,310M200US26340,26340,"United States - Houghton, MI Micro Area","Houghton, MI Micro Area",38784,38784,38859,39125,39033,38883,38701,38548
0100000US,,United States,310M200US26460,26460,"United States - Hudson, NY Micro Area","Hudson, NY Micro Area",63096,63096,63020,62640,62551,62298,61979,61509
0100000US,,United States,310M200US26500,26500,"United States - Huntingdon, PA Micro Area","Huntingdon, PA Micro Area",45913,46027,46013,46130,46038,45901,45791,45668
0100000US,,United States,310M200US26540,26540,"United States - Huntington, IN Micro Area","Huntington, IN Micro Area",37124,37124,37116,37187,36993,36818,36686,36630
0100000US,,United States,310M200US26660,26660,"United States - Huntsville, TX Micro Area","Huntsville, TX Micro Area",82446,82536,82923,82970,82816,83750,84039,85101
0100000US,,United States,310M200US26700,26700,"United States - Huron, SD Micro Area","Huron, SD Micro Area",17398,17398,17421,17742,18038,18383,18304,18372
0100000US,,United States,310M200US26740,26740,"United States - Hutchinson, KS Micro Area","Hutchinson, KS Micro Area",64511,64511,64567,64409,64232,64150,63781,63718
0100000US,,United States,310M200US26780,26780,"United States - Hutchinson, MN Micro Area","Hutchinson, MN Micro Area",36651,36651,36605,36410,36016,35980,35891,35932
0100000US,,United States,310M200US26860,26860,"United States - Indiana, PA Micro Area","Indiana, PA Micro Area",88880,88893,88850,88565,88229,88227,87487,86966
0100000US,,United States,310M200US26940,26940,"United States - Indianola, MS Micro Area","Indianola, MS Micro Area",29450,29450,29014,28569,28468,28003,27509,27005
0100000US,,United States,310M200US26960,26960,"United States - Ionia, MI Micro Area","Ionia, MI Micro Area",63905,63905,63865,63865,63911,64021,64299,64223
0100000US,,United States,310M200US27020,27020,"United States - Iron Mountain, MI-WI Micro Area","Iron Mountain, MI-WI Micro Area",30591,30591,30542,30565,30681,30539,30408,30252
0100000US,,United States,310M200US27160,27160,"United States - Jackson, OH Micro Area","Jackson, OH Micro Area",33225,33225,33273,33149,32905,32834,32784,32596
0100000US,,United States,310M200US27220,27220,"United States - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",31464,31464,31454,31664,31786,32632,33212,33689
0100000US,,United States,310M200US27300,27300,"United States - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",40902,40906,40854,40746,40650,40230,40090,39920
0100000US,,United States,310M200US27380,27380,"United States - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",50845,50836,50915,51020,51218,51005,51052,51542
0100000US,,United States,310M200US27420,27420,"United States - Jamestown, ND Micro Area","Jamestown, ND Micro Area",21100,21100,21125,21000,20978,21124,21174,21103
0100000US,,United States,310M200US27460,27460,"United States - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134894,134750,134264,133424,132991,131773,130779
0100000US,,United States,310M200US27540,27540,"United States - Jasper, IN Micro Area","Jasper, IN Micro Area",54734,54733,54756,54956,54877,54995,55005,55055
0100000US,,United States,310M200US27600,27600,"United States - Jefferson, GA Micro Area","Jefferson, GA Micro Area",60485,60485,60749,60522,60456,60916,61848,63360
0100000US,,United States,310M200US27700,27700,"United States - Jesup, GA Micro Area","Jesup, GA Micro Area",30099,30099,30092,30337,30356,30053,29950,29534
0100000US,,United States,310M200US27920,27920,"United States - Junction City, KS Micro Area","Junction City, KS Micro Area",34362,34362,35285,35301,37949,36935,36722,37030
0100000US,,United States,310M200US27940,27940,"United States - Juneau, AK Micro Area","Juneau, AK Micro Area",31275,31275,31388,32186,32443,32645,32625,32756
0100000US,,United States,310M200US28060,28060,"United States - Kalispell, MT Micro Area","Kalispell, MT Micro Area",90928,90928,90868,91184,91616,92973,94726,96165
0100000US,,United States,310M200US28180,28180,"United States - Kapaa, HI Micro Area","Kapaa, HI Micro Area",67091,67090,67209,67794,68551,69703,70672,71735
0100000US,,United States,310M200US28260,28260,"United States - Kearney, NE Micro Area","Kearney, NE Micro Area",52591,52591,52662,53390,54170,54591,54936,55448
0100000US,,United States,310M200US28300,28300,"United States - Keene, NH Micro Area","Keene, NH Micro Area",77117,77117,76938,76807,76763,76476,76193,75909
0100000US,,United States,310M200US28340,28340,"United States - Kendallville, IN Micro Area","Kendallville, IN Micro Area",47536,47536,47476,47466,47434,47501,47595,47733
0100000US,,United States,310M200US28380,28380,"United States - Kennett, MO Micro Area","Kennett, MO Micro Area",31953,31953,31945,32021,31861,31676,31356,30895
0100000US,,United States,310M200US28500,28500,"United States - Kerrville, TX Micro Area","Kerrville, TX Micro Area",49625,49625,49648,49627,49771,49879,50512,50955
0100000US,,United States,310M200US28540,28540,"United States - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13477,13479,13525,13635,13699,13673,13781,13709
0100000US,,United States,310M200US28580,28580,"United States - Key West, FL Micro Area","Key West, FL Micro Area",73090,73090,73213,74067,74835,76265,76858,77482
0100000US,,United States,310M200US28620,28620,"United States - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",38327,38327,38399,38531,38600,39012,39201,39733
0100000US,,United States,310M200US28780,28780,"United States - Kingsville, TX Micro Area","Kingsville, TX Micro Area",32477,32477,32476,32497,32570,32527,32411,32264
0100000US,,United States,310M200US28820,28820,"United States - Kinston, NC Micro Area","Kinston, NC Micro Area",59495,59495,59450,59425,59142,58840,58399,58106
0100000US,,United States,310M200US28860,28860,"United States - Kirksville, MO Micro Area","Kirksville, MO Micro Area",30038,30038,30055,29986,30037,30019,29921,29814
0100000US,,United States,310M200US28900,28900,"United States - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",66380,66380,66332,66345,66090,65887,65520,66016
0100000US,,United States,310M200US29060,29060,"United States - Laconia, NH Micro Area","Laconia, NH Micro Area",60088,60092,60118,60281,60422,60221,60428,60641
0100000US,,United States,310M200US29260,29260,"United States - La Grande, OR Micro Area","La Grande, OR Micro Area",25748,25744,25742,25887,25819,25539,25688,25790
0100000US,,United States,310M200US29300,29300,"United States - LaGrange, GA Micro Area","LaGrange, GA Micro Area",67044,67044,67087,67710,68417,68957,69489,69763
0100000US,,United States,310M200US29380,29380,"United States - Lake City, FL Micro Area","Lake City, FL Micro Area",67531,67532,67571,67307,67911,67542,67923,68348
